iShares Russell 2000 ETF
Fund Holdings as of,"Jun 17, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"279,600,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BE","BLOOM ENERGY CLASS A CORP","Industrials","Equity","1,457,505,262.67","1.83","1,457,505,262.67","5,114,233.00","284.99","United States","NYSE","USD","1.00","USD","-"
"CRDO","CREDO TECHNOLOGY GROUP HOLDING LTD","Information Technology","Equity","941,581,530.51","1.18","941,581,530.51","3,776,447.00","249.33","United States","NASDAQ","USD","1.00","USD","-"
"STRL","STERLING INFRASTRUCTURE INC","Industrials","Equity","584,861,865.71","0.73","584,861,865.71","697,751.00","838.21","United States","NASDAQ","USD","1.00","USD","-"
"FN","FABRINET","Information Technology","Equity","493,978,167.14","0.62","493,978,167.14","845,303.00","584.38","United States","NYSE","USD","1.00","USD","-"
"TTMI","TTM TECHNOLOGIES INC","Information Technology","Equity","485,537,445.00","0.61","485,537,445.00","2,395,350.00","202.70","United States","NASDAQ","USD","1.00","USD","-"
"IONQ","IONQ INC","Information Technology","Equity","441,591,561.12","0.55","441,591,561.12","8,074,448.00","54.69","United States","NYSE","USD","1.00","USD","-"
"NXT","NEXTPOWER INC CLASS A","Industrials","Equity","420,906,847.24","0.53","420,906,847.24","3,413,404.00","123.31","United States","NASDAQ","USD","1.00","USD","-"
"CDE","COEUR MINING INC","Materials","Equity","418,902,156.53","0.53","418,902,156.53","23,896,301.00","17.53","United States","NYSE","USD","1.00","USD","-"
"GH","GUARDANT HEALTH INC","Health Care","Equity","374,948,092.78","0.47","374,948,092.78","2,904,098.00","129.11","United States","NASDAQ","USD","1.00","USD","-"
"SITM","SITIME CORP","Information Technology","Equity","356,641,811.14","0.45","356,641,811.14","526,634.00","677.21","United States","NASDAQ","USD","1.00","USD","-"
"SATS","ECHOSTAR CORP CLASS A","Communication","Equity","354,273,863.50","0.44","354,273,863.50","3,171,655.00","111.70","United States","NASDAQ","USD","1.00","USD","-"
"MOD","MODINE MANUFACTURING","Industrials","Equity","348,028,363.60","0.44","348,028,363.60","1,225,970.00","283.88","United States","NYSE","USD","1.00","USD","-"
"RMBS","RAMBUS INC","Information Technology","Equity","328,943,799.20","0.41","328,943,799.20","2,528,392.00","130.10","United States","NASDAQ","USD","1.00","USD","-"
"SMTC","SEMTECH CORP","Information Technology","Equity","327,293,310.00","0.41","327,293,310.00","2,179,050.00","150.20","United States","NASDAQ","USD","1.00","USD","-"
"DOCN","DIGITALOCEAN HOLDINGS INC","Information Technology","Equity","316,673,742.27","0.40","316,673,742.27","1,780,967.00","177.81","United States","NYSE","USD","1.00","USD","-"
"DY","DYCOM INDUSTRIES INC","Industrials","Equity","314,850,325.80","0.40","314,850,325.80","682,410.00","461.38","United States","NYSE","USD","1.00","USD","-"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Information Technology","Equity","311,861,077.88","0.39","311,861,077.88","882,659.00","353.32","United States","NASDAQ","USD","1.00","USD","-"
"SANM","SANMINA CORP","Information Technology","Equity","303,105,628.10","0.38","303,105,628.10","1,248,530.00","242.77","United States","NASDAQ","USD","1.00","USD","-"
"HUT","HUT CORP","Information Technology","Equity","272,862,410.88","0.34","272,862,410.88","2,295,276.00","118.88","United States","NASDAQ","USD","1.00","USD","-"
"MOGA","MOOG INC CLASS A","Industrials","Equity","270,841,071.56","0.34","270,841,071.56","658,388.00","411.37","United States","NYSE","USD","1.00","USD","-"
"SPXC","SPX TECHNOLOGIES INC","Industrials","Equity","265,366,650.12","0.33","265,366,650.12","1,127,828.00","235.29","United States","NYSE","USD","1.00","USD","-"
"VIAV","VIAVI SOLUTIONS INC","Information Technology","Equity","263,040,349.22","0.33","263,040,349.22","5,397,914.00","48.73","United States","NASDAQ","USD","1.00","USD","-"
"AAOI","APPLIED OPTOELECTRONICS INC","Information Technology","Equity","258,829,296.18","0.32","258,829,296.18","1,546,727.00","167.34","United States","NASDAQ","USD","1.00","USD","-"
"ARWR","ARROWHEAD PHARMACEUTICALS INC","Health Care","Equity","256,448,972.96","0.32","256,448,972.96","3,164,474.00","81.04","United States","NASDAQ","USD","1.00","USD","-"
"FORM","FORMFACTOR INC","Information Technology","Equity","255,244,728.60","0.32","255,244,728.60","1,823,828.00","139.95","United States","NASDAQ","USD","1.00","USD","-"
"APLD","APPLIED DIGITAL CORP","Information Technology","Equity","253,683,040.59","0.32","253,683,040.59","5,566,887.00","45.57","United States","NASDAQ","USD","1.00","USD","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","253,145,895.53","0.32","253,145,895.53","253,145,896.00","1.00","United States","-","USD","1.00","USD","-"
"BBIO","BRIDGEBIO PHARMA INC","Health Care","Equity","250,189,014.06","0.31","250,189,014.06","3,712,554.00","67.39","United States","NASDAQ","USD","1.00","USD","-"
"AXSM","AXSOME THERAPEUTICS INC","Health Care","Equity","244,157,954.56","0.31","244,157,954.56","968,266.00","252.16","United States","NASDAQ","USD","1.00","USD","-"
"HL","HECLA MINING","Materials","Equity","238,983,592.32","0.30","238,983,592.32","14,880,672.00","16.06","United States","NYSE","USD","1.00","USD","-"
"KTOS","KRATOS DEFENSE AND SECURITY SOLUTI","Industrials","Equity","237,698,604.00","0.30","237,698,604.00","4,232,525.00","56.16","United States","NASDAQ","USD","1.00","USD","-"
"CYTK","CYTOKINETICS INC","Health Care","Equity","236,261,816.52","0.30","236,261,816.52","3,024,732.00","78.11","United States","NASDAQ","USD","1.00","USD","-"
"SNEX","STONEX GROUP INC","Financials","Equity","227,540,421.90","0.29","227,540,421.90","1,715,215.00","132.66","United States","NASDAQ","USD","1.00","USD","-"
"AGX","ARGAN INC","Industrials","Equity","226,127,148.00","0.28","226,127,148.00","314,275.00","719.52","United States","NYSE","USD","1.00","USD","-"
"UMBF","UMB FINANCIAL CORP","Financials","Equity","225,521,588.07","0.28","225,521,588.07","1,701,151.00","132.57","United States","NASDAQ","USD","1.00","USD","-"
"WULF","TERAWULF INC","Information Technology","Equity","224,970,558.68","0.28","224,970,558.68","8,075,038.00","27.86","United States","NASDAQ","USD","1.00","USD","-"
"RIOT","RIOT PLATFORMS INC","Information Technology","Equity","224,036,088.51","0.28","224,036,088.51","8,167,557.00","27.43","United States","NASDAQ","USD","1.00","USD","-"
"GTLS","CHART INDUSTRIES INC","Industrials","Equity","218,910,131.20","0.27","218,910,131.20","1,058,048.00","206.90","United States","NYSE","USD","1.00","USD","-"
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Industrials","Equity","215,704,549.44","0.27","215,704,549.44","641,367.00","336.32","United States","NYSE","USD","1.00","USD","-"
"BTSG","BRIGHTSPRING HEALTH SERVICES INC","Health Care","Equity","212,700,052.94","0.27","212,700,052.94","3,301,258.00","64.43","United States","NASDAQ","USD","1.00","USD","-"
