iShares Russell 3000 ETF
Fund Holdings as of,"Jun 17, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"45,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","1,288,581,180.80","6.73","1,288,581,180.80","6,296,512.00","204.65","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","1,147,051,296.60","5.99","1,147,051,296.60","3,875,828.00","295.95","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","756,028,513.52","3.95","756,028,513.52","1,995,272.00","378.91","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","612,925,275.00","3.20","612,925,275.00","2,580,738.00","237.50","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","569,701,688.22","2.98","569,701,688.22","1,566,018.00","363.79","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","488,169,999.10","2.55","488,169,999.10","1,242,479.00","392.90","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","461,720,589.90","2.41","461,720,589.90","1,275,119.00","362.10","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","333,397,627.16","1.74","333,397,627.16","587,402.00","567.58","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","313,578,741.24","1.64","313,578,741.24","300,596.00","1,043.19","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","300,894,832.66","1.57","300,894,832.66","759,107.00","396.38","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","243,776,083.68","1.27","243,776,083.68","496,206.00","491.28","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","243,709,574.46","1.27","243,709,574.46","730,851.00","333.46","United States","NYSE","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","239,670,472.00","1.25","239,670,472.00","215,531.00","1,112.00","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","222,036,059.84","1.16","222,036,059.84","433,258.00","512.48","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","159,965,787.70","0.84","159,965,787.70","1,136,605.00","140.74","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","151,777,994.00","0.79","151,777,994.00","648,070.00","234.20","United States","NYSE","USD","1.00","USD","-"
